,amenity_id,lattitude,longitutude,amenity,Distance,Score,Amenity_Group
28389,Act28389,55.2028398393222,-6.98472460746768,Scenic Lough Foyle Ferry,,,"Covid Safety Charter,Transport,Activity Operator,Coach,Road,Boat,Tour"
28390,Act28390,52.240246703951,-6.97282523677063,Scenic Passage East Ferry,,,"Transport,Coach,Road"
28391,Act28391,53.7180135,-6.348733,Scholars Gastro Lounge,,,"Food and Drink,Restaurant,Pubs and Bar"
28392,Act28392,53.7180135,-6.348733,Scholars Townhouse Hotel Restaurant,,,"Food and Drink,Restaurant"
28393,Act28393,53.192824,-6.1699289,Schoolhouse for Art,,,"Learning,Craft,Shopping,Activity Operator"
28394,Act28394,51.5263290210682,-9.54820647623574,Schull & Fitbones,,,Activity Operator
28395,Act28395,51.525699,-9.5451408,Schull Farmers Market,,,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops"
28396,Act28396,51.524833,-9.5447695,Schull Harbour,,,Embarkation Point
28397,Act28397,51.5220155,-9.5460823,Schull Planetarium,,,"Learning,Tour"
28398,Act28398,51.5269209766255,-9.54794949645998,Schull Reservoir,,,"Fishing,Angling"
28399,Act28399,53.3438616560735,-6.25550318144531,Science Gallery Dublin,,,"Covid Safety Charter,Learning,Activity Operator,Museums and Attraction,Cafe,Food and Drink,Food Shops,Shopping"
28400,Act28400,52.139661,-10.271099,Sciúird Archaeology Tours,,,"Activity Operator,Tour"
28401,Act28401,51.8985221,-8.4701182,Scoozi Restaurant,,,"Food and Drink,Restaurant"
28402,Act28402,52.6682839,-7.2527571,Scott's Bar and Gulliver's Restaurant,,,"Food and Drink,Restaurant"
28403,Act28403,54.497447,-8.214557,Screaming Reels,,,"Fishing,Angling"
28404,Act28404,53.385044,-9.55302,Screebe Fishery,,,"Fishing,Angling,Activity Operator"
28405,Act28405,53.6154059,-9.8730401,Scubadive West,,,Activity Operator
28406,Act28406,53.2167577128339,-7.73056687733166,Lough Boora Discovery Park,,,"Covid Safety Charter,Bird Watching,Nature and Wildlife,Cycling,Walking,Natural Landscape,Public Sculpture,Cafe,Food and Drink,Bike Rental"
28407,Act28407,53.0083027240694,-6.10706451002902,Sculpture In Woodland,,,
28408,Act28408,55.157134974449,-7.48028941506573,SDS Inishowen Surf School,,,"Surfing,Activity Operator"
28409,Act28409,51.8046008,-8.316797,Sea Fishing Barry Twomey,,,"Fishing,Angling,Activity Operator,Tour"
28410,Act28410,54.6359046,-8.4428421,Sea Fishing Brian McGilloway,,,"Fishing,Angling,Activity Operator"
28411,Act28411,52.655377,-8.65114,Sea Fishing in the Shannon Estuary - Limerick City to Loop Head,,,"Fishing,Angling"
28412,Act28412,53.117415939716,-9.14260652221674,Sea Fishing off the Clare coast,,,"Fishing,Angling"
28413,Act28413,53.2034342302585,-6.09814404662711,Sea Life Aquarium Bray,,,"Covid Safety Charter,Zoos and Aquarium"
28414,Act28414,51.827608,-10.171991,Sea Synergy Marine Awareness & Activity Centre,,,"Covid Safety Charter,Kayaking,Activity Operator,Learning,Walking,Museums and Attraction,Venue,Sports Venues,Day Tour,Tour"
28415,Act28415,54.6309781,-8.2189111,Sea View Garden,,,"Gardening,Nature and Wildlife,Gardens,Garden"
28416,Act28416,51.8732608530844,-9.58908898748398,Seafari Fun Eco-Nature & Seal Watching Cruises,,,
28417,Act28417,51.8733039091692,-9.58908898748405,Seafari Fun Eco-Nature & Seal Watching Cruises,,,Natural Landscape
28418,Act28418,51.872542,-9.588749,Seafari Fun Eco-Nature & Seal Watching Cruises,,,"Activity Operator,Boat,Tour"
28419,Act28419,51.872304,-9.588961,Seafari Fun Eco-Nature & Seal Watching Cruises,,,"Bird Watching,Nature and Wildlife,Cruising,Activity Operator,Boat,Tour"
28420,Act28420,52.8076579817604,-9.48810407675296,Seafield  Beach Green Coast Award 2019,,,"Beach,Swimming,Swimming Pools and Water Park,Venue"
28421,Act28421,52.6448778383231,-6.22938873865519,Seal Rescue Ireland,,,"Covid Safety Charter,Learning,Visitor Farm,Food Shops,Shopping,Tour"
28422,Act28422,53.673057,-6.496246,Seamus Cassidy Woodturner,,,"Learning,Museums and Attraction,Craft,Shopping,Activity Operator"
28423,Act28423,52.2248660721327,-7.17918180270115,Seamus Kelly,,,"Craft,Shopping,Art Gallery"
28424,Act28424,53.712736,-8.996791,Sean Burns Gallery,,,"Craft,Shopping,Art Gallery"
28425,Act28425,52.259739,-7.1069548,Séan Egan Art Glass,,,"Learning,Shopping,Shopping Centres and Department Store,Craft,Food Shops"
28426,Act28426,52.351316,-7.3937052,Sean Kelly Sports Centre,,,"Swimming,Swimming Pools and Water Park,Venue,Swimming Pool,Fitness and Leisure"
28427,Act28427,55.0714913,-8.2967204,Seán Óg’s,,,"Food and Drink,Restaurant,Pubs and Bar,Seafood"
28428,Act28428,55.0714913,-8.2967204,Seán Óg's Bar & Restaurant,,,"Food and Drink,Restaurant"
28429,Act28429,52.517235,-6.280061,Seán Ógs Bar,,,"Food and Drink,Restaurant,Pubs and Bar"
28430,Act28430,52.2684329,-9.7056636,Sean Sugrue,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
28431,Act28431,52.474918,-8.157173,Sean Treacy Memorial Swimming Pool,,,"Swimming,Swimming Pools and Water Park,Venue,Swimming Pool"
28432,Act28432,53.2844335005817,-6.36902961251576,Sean Walsh Memorial Park,,,"Bird Watching,Nature and Wildlife,Walking,Public Park,Venue,Sports Venues"
28433,Act28433,52.444614,-9.48646,Seanchaí – Kerry Literary & Cultural Centre,,,Museums and Attraction
28434,Act28434,52.444614,-9.48646,Seanchaí – Kerry Literary & Cultural Centre,,,"Craft,Shopping"
28435,Act28435,53.4226598,-7.9423362,Sean's Bar,,,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
28436,Act28436,53.297929,-6.163408,Seapoint  Beach,,,"Swimming,Swimming Pools and Water Park,Venue,Walking,Beach"
28437,Act28437,53.2938990218408,-6.15347051237495,Seapoint Fish & Grill,,,"Food and Drink,Restaurant,Seafood,Vegetarian"
28438,Act28438,53.754525,-6.251011,Seapoint Golf Club,,,"Golf,Golf Course"
28439,Act28439,53.333368,-6.242867,Searsons,,,"Food and Drink,Restaurant,Pubs and Bar,Vegetarian"
28440,Act28440,53.580882,-6.106833,Seasons,,,"Food and Drink,Restaurant,Cafe,Vegetarian"
28441,Act28441,52.3240745,-6.5000665,Seasons Restaurant,,,"Food and Drink,Restaurant"
28442,Act28442,54.2769079023409,-8.46160250986566,Seatrails,,,Walking
28443,Act28443,54.2769079023409,-8.46160250986566,Seatrails,,,Activity Operator
28444,Act28444,52.56157,-8.56624,Secret Gardens of Limerick,,,"Activity Operator,Tour"
28445,Act28445,54.2764192895825,-8.47608643854608,Secret Gardens Sligo,,,"Gardening,Nature and Wildlife,Gardens,Garden"
28446,Act28446,52.808886,-8.4475152,Secret Ireland Escapes,,,"Activity Operator,Tour"
28447,Act28447,52.808886,-8.4475152,Secret Ireland Escapes,,,"Activity Operator,Tour,Boat"
28448,Act28448,52.4270760670922,-6.75555291066985,Secret Valley Wildlife Park,,,"Visitor Farm,Cafe,Food and Drink"
28449,Act28449,51.595522,-9.710927,Seefin Viewpoint,,,Discovery Point
28450,Act28450,53.27469,-9.046555,Segway Adventures,,,"Activity Operator,Tour"
28451,Act28451,52.6505576706792,-7.24950585705255,SegwaySights.com – The Segway Tour Company,,,"Activity Operator,Tour"
28452,Act28452,55.1009477,-8.2504006,Selkie Sailing,,,"Kayaking,Activity Operator,Kitesurfing,Windsurfing,Learning,Sailing"
28453,Act28453,52.3414142,-6.4653954,Selskar Abbey,,,"Photography,Learning,Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Ruins"
28454,Act28454,53.8012083,-9.5282546,Senses Spa at Hotel Westport ,,,"Covid Safety Charter,Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa,Fitness and Leisure,Venue,Food and Drink,Pubs and Bar,Restaurant"
28455,Act28455,53.3496103930322,-6.2601700553123,Senza Meta La Dublino dei Dublinesi  - Out and About,,,"Walking,Activity Operator,Tour"
28456,Act28456,53.4172211,-6.4775324,Seoíd Spa at Dunboyne Castle Hotel and Spa,,,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa,Food and Drink,Pubs and Bar,Restaurant,Activity Operator"
28457,Act28457,52.653041,-7.248429,Set Theatre,,,"Restaurant,Venue,Comedy,Music,Food and Drink,Pubs and Bar,Activity Operator"
28458,Act28458,53.3473424578297,-6.28194144232793,Seven Social,,,"Food and Drink,Restaurant,Cafe"
28459,Act28459,53.8566821134024,-9.2868933915405,SGC Cinema Castlebar,,,"Movies,Cinema,Venue"
28460,Act28460,52.6926835,-6.6454084,Sha Roe Bistro,,,"Food and Drink,Restaurant"
28461,Act28461,53.396804,-6.213115,Shackleton Outdoor Education Centre,,,"Learning,Activity Operator,Day Tour,Tour"
28462,Act28462,53.3766176568279,-6.39227749547581,Shamrock Taxi Tours,,,"Activity Operator,Tour"
28463,Act28463,53.338397,-6.262309,Shanahan's on the Green,,,"Food and Drink,Restaurant,Fine Dining"
28464,Act28464,51.903261,-8.4762291,"Shandon Bells, St Anne's Church, Shandon",,,"Covid Safety Charter,Historic Houses and Castle,Church Abbey,Monastery,Churches,Abbeys and Monastery,Food Shops,Shopping"
28465,Act28465,53.3827109,-6.066383,Shane's Howth Adventures,,,"Covid Safety Charter,Cycling,Walking,Activity Operator,Tour,Day Tour"
28466,Act28466,52.685259341468,-7.02269276455695,Shankill Castle,,,"Historic Houses and Castle,Castle,Cafe,Food and Drink,Local Produce,Restaurant,Tour"
28467,Act28467,52.686437,-7.0217893,Shankill Castle Gardens,,,"Walking,Gardens,Garden,Cafe,Food and Drink"
28468,Act28468,51.621767,-8.888962,Shanley's Bar,,,"Food and Drink,Restaurant,Pubs and Bar"
28469,Act28469,53.4207052,-7.9468147,Shannon Academy of English,,,Learning
28470,Act28470,52.6901003538626,-8.91734405127499,Shannon Airport,,,"Transport,Coach,Road"
28471,Act28471,52.80796,-8.43937,Shannon Boat Hire,,,"Cruising,Fishing,Angling,Sailing,Activity Operator,Boat,Tour"
28472,Act28472,53.465583,-7.923884,Shannon Culture Holidays,,,"Cruising,Activity Operator"
28473,Act28473,52.6350948,-9.4969951,Shannon Dolphin and Wildlife Centre,,,"Learning,Museums and Attraction"
28474,Act28474,52.6148,-9.379663,Shannon Ferries ,,,"Covid Safety Charter,Transport,Sailing,Activity Operator,Coach,Road,Food Shops,Shopping"
28475,Act28475,52.689272,-8.9373196,Shannon Golf Club,,,"Golf,Golf Course"
28476,Act28476,52.7110173,-8.8801593,Shannon Knights Bars,,,"Food and Drink,Restaurant,Pubs and Bar"
28477,Act28477,53.4651871448329,-7.92450426832352,Shannon Princess,,,"Covid Safety Charter,Cruising,Activity Operator,Fine Dining,Food and Drink,Restaurant,Boat,Tour"
28478,Act28478,53.8387069,-7.9493363,Shannon River Adventure,,,"Covid Safety Charter,Climbing,Activity Operator,Kayaking,Adventure Park"
28479,Act28479,52.9241826772898,-8.28315501852421,Shannon Sailing,,,"Sailing,Activity Operator,Marina,Venue"
28480,Act28480,52.6902666754454,-8.91732759029844,Shannon Town Trails,,,Walking
28481,Act28481,53.2791811300001,-8.05237711853738,Shannonbridge Fortifications,,,"Walking,Museums and Attraction,Cafe,Food and Drink,Food Shops,Shopping"
28482,Act28482,54.0528906063186,-7.80492195494903,Shannon-Erne Waterway Ballinamore,,,"Fishing,Angling,River,Discovery Point,Boat,Tour"
28483,Act28483,52.8099458981657,-8.4484079138183,Shannon's Lough Derg Pike and Coarse Fishery,,,"Fishing,Angling"
28484,Act28484,52.6652048,-8.5868617,Share a Dream – Dreamland Fun Centre,,,Activity Operator
28485,Act28485,53.623708,-7.602052,Shawbrook Ballet Theatre,,,Learning
28486,Act28486,52.262288,-7.1129667,Shaws & Sons Limited,,,"Shopping,Shopping Centres and Department Store,Food Shops"
28487,Act28487,53.3896129,-6.068294,Shearwater Sea Kayaking,,,"Kayaking,Activity Operator,Boat,Tour"
28488,Act28488,53.0277476,-9.289638,Sheedy's Hotel and Restaurant,,,"Food and Drink,Restaurant"
28489,Act28489,53.340957,-6.26178,Sheehans,,,"Food and Drink,Restaurant,Pubs and Bar"
28490,Act28490,53.5965454,-9.6936828,Sheep and Wool Centre,,,"Learning,Shopping,Shopping Centres and Department Store,Craft,Museums and Attraction,Food Shops"
28491,Act28491,51.5814110375101,-9.70330154820503,Sheep’s Head Cycle Route,,,Cycling
28492,Act28492,51.5457123489057,-9.82923921046169,Sheep’s Head Loops,,,Walking
28493,Act28493,51.5621420538665,-9.76400380201187,Sheep's Head - Cahergal Loop,,,Walking
28494,Act28494,51.6907973604904,-9.28115762488937,Sheep's Head - Glanaclohy Loop,,,Walking
28495,Act28495,51.6020594464616,-9.63155510280619,Sheep's Head - Seefin Loop,,,Walking
28496,Act28496,51.626010736538,-9.60033614586791,Sheep's Head Way,,,"Walking,Natural Landscape"
28497,Act28497,52.9138642,-7.3487407,Sheeran Tours,,,"Activity Operator,Tour"
28498,Act28498,52.9558907906206,-6.35104499713576,Shekina Sculpture Garden,,,"Gardens,Garden"
28499,Act28499,51.901436,-8.4685409,Shelbourne Bar,,,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
28500,Act28500,53.9795749,-6.1534395,Templetown  Beach ,,,"Kitesurfing,Windsurfing,Activity Operator,Photography,Learning,Surfing,Swimming,Swimming Pools and Water Park,Venue,Walking,Beach,Sports Venues"
28501,Act28501,54.2700925,-8.6094048,Shells Café,,,"Food and Drink,Restaurant,Cafe"
28502,Act28502,52.3166331143593,-6.57304928597114,Shelmalier Forth Mountain,,,"Forest Park,Park and Forest Walk,Walking,National Park,National and Forest Park,Public Park,Nature and Wildlife"
28503,Act28503,52.6500686081643,-7.24970559577025,Shenanigans – The Kilkenny City Walk,,,"Covid Safety Charter,Walking,Activity Operator,Venue,Comedy,Tour"
28504,Act28504,53.7639678,-7.0159183,Sheridan’s Cheesemongers Ltd.,,,"Food and Drink,Restaurant,Shopping,Shopping Centres and Department Store,Food Shops"
28505,Act28505,53.615168,-8.900728,Sheridan's Bar & Restaurant,,,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
28506,Act28506,53.7639678,-7.0159183,Sheridans Cheesemongers Meath ,,,"Food and Drink,Shopping,Shopping Centres and Department Store,Artisan,Restaurant,Food Shops"
28507,Act28507,53.2723795,-9.0541048,Sheridan's Cheesemongers & Wine Bar,,,"Shopping,Shopping Centres and Department Store,Food Shops"
28508,Act28508,51.4665471834928,-9.41729277494801,Sherkin Island Discovery Point,,,Discovery Point
28509,Act28509,51.469523356434,-9.41653465109219,Sherkin Island,,,"Bird Watching,Nature and Wildlife,Cycling,Fishing,Angling,Sailing,Activity Operator,Swimming,Swimming Pools and Water Park,Venue,Walking,Craft,Shopping,Discovery Point,Island,Offshore Island,Natural Landscape,Food and Drink,Pubs and Bar"
28510,Act28510,51.47787,-9.377352,Sherkin Island Ferry,,,"Transport,Coach,Road"
28511,Act28511,51.47869,-9.40231,Sherkin Island Summer Art Workshops,,,"Learning,Craft,Shopping"
28512,Act28512,52.2460144,-6.9181341,Shielbaggan Outdoor Education Centre,,,"Climbing,Activity Operator,Kayaking,Sailing,Surfing,Walking"
28513,Act28513,53.9779686,-6.7198928,Shirley Arms Restaurant,,,"Food and Drink,Restaurant"
28514,Act28514,55.2270151,-6.9289318,Shroove Beach,,,Beach
28515,Act28515,52.555725,-6.245731,Shrule Pet Farm,,,"Covid Safety Charter,Visitor Farm"
28516,Act28516,52.9771945,-6.0359365,Shuttle Knit,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
28517,Act28517,52.2664535275708,-9.70834716071317,"Siamsa Tíre, The National Folk Theatre & Arts Centre",,,"Covid Safety Charter,Traditionally Irish"
28518,Act28518,53.3516845862516,-6.26091007301636,Sights Of Dublin Day Tours,,,"Activity Operator,Tour"
28519,Act28519,55.1915199156836,-7.31017299050521,Sightseeing Holidays In Donegal,,,"Activity Operator,Tour"
28520,Act28520,53.345532682466,-6.26311125067093,Silent Adventures,,,"Walking,Activity Operator,Tour"
28521,Act28521,53.1566516,-6.9093812,Silken Thomas,,,"Covid Safety Charter,Food and Drink,Restaurant,Pubs and Bar"
28522,Act28522,53.450704,-6.151677,Silks Restaurant,,,"Food and Drink,Restaurant"
28523,Act28523,53.4135104,-6.2672299,Silloge Park Public Golf Course,,,"Golf,Golf Course"
28524,Act28524,54.3466588,-6.9624996,Silver Hill Farm,,,"Shopping,Shopping Centres and Department Store,Food Shops"
28525,Act28525,53.193504,-7.99027,Silver Line Cruisers,,,"Cruising,Activity Operator,Boat,Tour"
28526,Act28526,53.3572085,-6.4498488,Silver Service,,,"Activity Operator,Tour"
28527,Act28527,53.6482791288868,-9.88032214934708,Silver Strand,,,"Swimming,Swimming Pools and Water Park,Venue,Walking,Discovery Point,Beach"
28528,Act28528,54.0125497,-10.0238374,Dugort Beach ,,,"Swimming,Swimming Pools and Water Park,Venue,Beach"
28529,Act28529,53.2512899,-9.126871,Silverstrand Beach,,,"Swimming,Swimming Pools and Water Park,Venue,Beach"
28530,Act28530,51.553491,-9.260908,Skibbereen Sports Centre Ltd.,,,"Fitness and Leisure,Venue"
28531,Act28531,51.9826994,-7.8139719,Simply Irish,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
28532,Act28532,55.2091491,-7.8189452,Singing Pub,,,"Food and Drink,Restaurant,Pubs and Bar"
28533,Act28533,52.9876738243923,-6.06276060953974,Sinnott Autos Ltd - Carhire,,,"Transport,Coach,Road"
28534,Act28534,53.339967,-6.262002,Sinnotts Bar,,,"Food and Drink,Restaurant,Pubs and Bar"
28535,Act28535,52.1396370253365,-10.2730262582076,Siopa Ceoil,,,"Shopping,Shopping Centres and Department Store,Traditionally Irish,Venue,Music,Food Shops"
28536,Act28536,51.832578,-10.266306,Siopa Chill Rialaig,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
28537,Act28537,52.1408531,-10.2710321,Siopa na bhFíodóirí,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
28538,Act28538,53.344991,-6.2641046,Siopaella,,,"Shopping,Shopping Centres and Department Store,Food Shops"
28539,Act28539,53.423702,-7.935526,Sirana Spa at the Sheraton Athlone Hotel,,,"Pampering,Health Farm,Spa and Wellness,Specialised Retreat,Spa,Food and Drink,Pubs and Bar,Restaurant"
28540,Act28540,51.849142,-8.297194,Sirius Arts Centre,,,"Craft,Shopping,Venue,Music"
28541,Act28541,53.2758431,-7.4941284,Sirocco’s Italian Restaurant,,,"Covid Safety Charter,Food and Drink,Restaurant"
28542,Act28542,52.806927057587,-8.6322868655371,Siul na hEireann,,,"Activity Operator,Tour"
28543,Act28543,53.4271670531099,-6.24446569246209,Sixt Rent A Car,,,"Transport,Coach,Road"
28544,Act28544,53.3518630027172,-6.25868676465905,Sixt Rent A Car - City Centre,,,"Transport,Coach,Road"
28545,Act28545,51.925093524084,-10.2907974109638,Skellig Boat Trips,,,"Coach,Road,Transport"
28546,Act28546,51.7588056,-10.0911125,Skellig Coast Discovery,,,"Bird Watching,Nature and Wildlife,Cruising,Activity Operator,Tour,Boat"
28547,Act28547,51.7703,-10.53861,DUPLICATE Skellig Michael Signature Point,,,Discovery Point
28548,Act28548,51.886465866044,-10.3668645357513,Skellig Michael Cruises,,,"Bird Watching,Nature and Wildlife,Cruising,Activity Operator,Boat,Tour"
28549,Act28549,51.925345,-10.290404,Skellig Michael Voyage,,,"Bird Watching,Nature and Wildlife,Cruising,Activity Operator,Tour,Boat"
28550,Act28550,51.8781271293285,-10.27372984523,Skellig Pottery,,,"Shopping,Shopping Centres and Department Store,Craft,Food Shops"
28551,Act28551,51.87808,-10.273761,Skellig Pottery,,,"Learning,Craft,Shopping,Activity Operator"
28552,Act28552,51.7655656,-10.151506,Skellig Tours,,,"Cruising,Activity Operator,Boat,Tour"
28553,Act28553,51.8228055401545,-10.273635830874,Skelligphototours,,,"Photography,Learning,Activity Operator,Tour"
28554,Act28554,51.8458575,-10.3300851,Skelligs Chocolate Company,,,"Covid Safety Charter,Food and Drink,Restaurant,Shopping,Cafe,Food Shops"
